age,gender,contract_type,payment_method,tenure_months,monthly_charges,total_charges,avg_call_minutes,num_support_tickets,has_international_plan,region,Churn
38,M,Month-to-month,Electronic check,41,96.57,3854.38,448.1,1,No,West,0
80,F,One year,Electronic check,14,49.32,629.46,312.8,2,No,North,0
68,F,Month-to-month,Electronic check,4,64.55,603.94,235.7,2,Yes,North,1
72,M,Month-to-month,Mailed check,0,138.34,197.9,350.0,4,No,East,1
73,M,Two year,Credit card,59,117.68,7032.04,366.5,1,Yes,Central,1
47,M,Month-to-month,Credit card,14,74.23,902.94,219.2,0,No,North,0
71,M,Month-to-month,Credit card,58,54.67,3298.09,171.1,1,No,North,0
54,M,Two year,Electronic check,56,65.94,3775.92,339.5,0,No,South,0
45,M,Month-to-month,Electronic check,61,67.25,4175.45,245.5,1,Yes,West,0
41,F,Month-to-month,Electronic check,74,79.3,5906.0,68.1,1,No,West,0
79,F,Month-to-month,Credit card,3,49.88,4.85,238.0,1,No,West,0
40,M,Month-to-month,Electronic check,25,53.26,1309.54,251.1,0,Yes,West,0
71,M,Month-to-month,Mailed check,21,69.61,1365.86,168.0,0,No,West,0
27,F,One year,Bank transfer,20,60.45,1177.14,325.9,0,No,North,0
66,M,Month-to-month,Electronic check,6,110.74,343.32,217.2,0,No,Central,0
48,M,Month-to-month,Credit card,30,78.21,2314.56,285.8,1,No,Central,0
40,M,One year,Electronic check,46,83.2,3865.82,141.5,0,No,East,0
41,F,Month-to-month,Bank transfer,29,52.08,1556.79,366.4,0,No,West,0
82,F,Month-to-month,Electronic check,50,5.0,388.68,283.7,4,No,East,0
27,M,One year,Electronic check,5,98.5,151.38,368.6,0,No,North,0
23,F,Month-to-month,Mailed check,6,79.0,244.78,250.8,0,No,North,0
21,F,Month-to-month,Bank transfer,25,74.45,2018.0,410.1,4,No,Central,1
19,M,Month-to-month,Credit card,7,82.88,439.69,229.4,0,No,West,0
38,F,One year,Electronic check,5,42.02,75.95,209.8,0,No,South,0
44,M,Month-to-month,Bank transfer,49,86.54,4264.8,162.2,0,No,South,0
63,M,Month-to-month,Bank transfer,31,63.21,1856.66,147.5,2,No,East,0
35,M,One year,Electronic check,23,71.2,1446.22,341.0,1,No,North,0
27,F,One year,Electronic check,35,50.72,1602.31,325.9,1,No,East,1
49,F,Two year,Bank transfer,10,66.9,551.39,223.3,1,Yes,West,0
71,M,Month-to-month,Credit card,33,33.34,1133.48,213.1,1,No,Central,0
63,M,Month-to-month,Mailed check,22,75.24,1473.71,196.8,2,No,South,0
60,F,Month-to-month,Bank transfer,44,85.58,3666.99,99.3,1,Yes,Central,0
39,F,Month-to-month,Electronic check,36,54.33,2050.6,183.8,1,No,South,0
47,F,Month-to-month,Mailed check,58,136.98000000000002,8112.53,247.4,1,No,South,1
70,M,Month-to-month,Bank transfer,63,83.09,5261.99,225.3,1,No,South,0
49,M,Month-to-month,Credit card,25,47.48,1211.27,258.1,1,Yes,Central,0
18,F,One year,Electronic check,51,61.66,3155.34,294.8,0,Yes,North,0
45,F,One year,Bank transfer,48,82.22,3917.05,217.5,1,No,East,0
67,M,Month-to-month,Electronic check,10,83.3,1188.19,286.0,1,Yes,East,1
54,M,Month-to-month,Electronic check,53,93.04,4958.95,296.1,1,No,West,0
38,M,Month-to-month,Bank transfer,39,109.54,4075.06,239.9,0,No,South,0
37,M,One year,Electronic check,35,78.91,2706.11,253.0,0,Yes,West,0
55,F,Two year,Credit card,40,48.66,1959.37,335.7,1,No,West,0
76,M,Month-to-month,Electronic check,69,47.11,3402.13,499.6,2,Yes,South,0
18,F,Two year,Bank transfer,12,48.89,491.27,179.5,0,No,Central,0
29,F,Month-to-month,Bank transfer,20,52.87,1190.09,198.1,1,No,West,1
51,F,One year,Bank transfer,16,19.27,269.66,361.3,1,No,East,0
62,F,One year,Electronic check,6,19.46,77.31,306.3,2,Yes,West,0
58,F,Month-to-month,Electronic check,9,25.18,170.43,365.4,0,No,West,0
32,F,One year,Bank transfer,18,59.36,935.63,213.8,0,No,Central,0
51,F,Month-to-month,Mailed check,9,85.27,551.04,168.7,1,No,South,0
81,F,One year,Mailed check,37,63.98,2386.94,395.2,1,No,South,0
77,F,Month-to-month,Bank transfer,71,70.02,5129.47,453.1,2,No,North,0
45,F,Month-to-month,Electronic check,34,45.67,1661.01,243.4,0,No,South,0
70,M,Month-to-month,Bank transfer,49,82.11,3894.13,253.6,0,No,West,0
83,M,Two year,Bank transfer,44,88.89,3847.47,120.5,0,No,South,0
56,F,One year,Electronic check,18,59.31999999999999,1015.92,336.2,1,No,South,0
48,F,Month-to-month,Bank transfer,50,101.83,5030.01,385.6,2,No,North,1
35,M,Month-to-month,Electronic check,25,65.18,1521.95,248.5,0,No,South,0
24,F,Month-to-month,Bank transfer,4,60.05,57.02,294.9,1,No,North,0
39,M,Month-to-month,Electronic check,6,51.17,145.2,396.1,2,No,South,0
68,M,Month-to-month,Bank transfer,71,165.54,11620.22,428.5,0,No,East,0
69,M,Month-to-month,Electronic check,31,85.52,2809.15,421.7,1,No,South,1
23,F,Two year,Credit card,65,114.09,7378.75,310.2,3,Yes,South,1
37,F,Two year,Electronic check,73,11.4,1227.12,297.8,0,No,Central,0
73,F,Month-to-month,Electronic check,27,44.82,1222.89,248.3,2,No,West,0
82,F,Two year,Bank transfer,35,47.62,1652.13,112.9,0,No,North,0
35,F,Month-to-month,Electronic check,73,53.84,4115.94,214.4,2,No,East,0
54,F,Month-to-month,Electronic check,59,60.68,3327.36,115.8,2,No,South,1
49,F,One year,Bank transfer,25,48.47,1161.95,203.9,0,No,North,0
22,F,Two year,Electronic check,32,66.84,2095.99,202.8,2,No,Central,0
78,M,Month-to-month,Mailed check,64,53.55,2989.85,342.8,3,No,West,1
77,M,Month-to-month,Bank transfer,54,40.86,2289.02,159.9,0,No,East,0
39,M,Month-to-month,Electronic check,44,114.84,5008.42,262.7,0,No,South,0
37,F,Month-to-month,Electronic check,47,64.76,3110.88,262.2,2,Yes,Central,0
75,F,Month-to-month,Mailed check,14,56.38,681.98,232.2,0,No,South,0
84,F,Month-to-month,Electronic check,38,54.35,2130.45,289.3,0,No,Central,0
48,M,One year,Credit card,53,117.27,6245.71,174.2,0,No,North,0
21,M,Month-to-month,Credit card,45,66.6,3011.05,187.6,1,No,South,0
53,M,Month-to-month,Electronic check,11,62.11,849.27,185.9,1,No,Central,1
24,M,Two year,Electronic check,56,98.93,5576.78,248.9,0,Yes,West,0
80,M,Month-to-month,Electronic check,26,96.72,2748.28,403.5,2,No,East,1
49,M,Month-to-month,Electronic check,62,43.26,2955.91,376.2,0,No,West,0
70,F,Month-to-month,Mailed check,58,52.57,3236.18,187.6,2,Yes,North,0
19,F,Month-to-month,Credit card,55,55.29,3126.89,226.2,0,No,South,0
22,F,Two year,Electronic check,47,79.14,3723.96,225.6,0,No,South,0
51,F,Month-to-month,Bank transfer,42,50.93,2162.21,245.3,1,No,North,0
24,F,Month-to-month,Electronic check,68,42.33,3115.64,248.3,2,Yes,South,0
52,M,One year,Electronic check,5,53.44,114.62,186.3,1,No,East,0
67,M,Month-to-month,Electronic check,8,56.34,284.44,259.2,1,No,South,0
42,F,Month-to-month,Mailed check,28,122.41,3780.01,331.2,4,Yes,Central,1
59,M,Two year,Electronic check,38,43.12,1419.27,200.7,1,No,Central,1
67,F,Month-to-month,Electronic check,18,70.48,1147.65,267.1,0,No,North,0
41,M,Month-to-month,Credit card,44,72.88,3247.07,337.7,2,No,South,0
23,F,Month-to-month,Bank transfer,54,22.6,1463.22,100.7,1,Yes,East,0
49,M,One year,Electronic check,69,92.35,6494.78,126.9,0,No,North,0
38,M,Month-to-month,Electronic check,19,98.18,2125.29,234.3,1,Yes,North,1
42,F,One year,Mailed check,71,9.74,1058.96,253.4,1,No,Central,0
54,M,Month-to-month,Mailed check,6,63.84,240.62,367.2,0,No,East,0
77,F,Month-to-month,Electronic check,49,69.7,3449.05,144.1,3,Yes,West,0
74,F,Two year,Electronic check,72,40.84,3203.95,250.5,2,No,South,0
38,M,Month-to-month,Credit card,33,68.97999999999999,2295.93,369.0,3,No,North,1
70,M,Month-to-month,Electronic check,49,63.06999999999999,3170.62,330.5,1,No,East,0
55,M,Month-to-month,Bank transfer,53,53.87,3038.9,262.0,0,Yes,Central,0
34,M,Month-to-month,Electronic check,21,40.88,804.52,187.9,0,No,South,0
37,M,One year,Mailed check,26,64.77,1597.83,220.6,0,No,West,0
65,F,Two year,Mailed check,22,58.59,1211.61,332.6,0,No,South,0
21,M,Month-to-month,Electronic check,38,72.77000000000001,2840.59,365.9,1,No,Central,1
75,M,Two year,Credit card,11,80.42,681.7,171.1,0,No,South,0
68,M,Two year,Electronic check,73,73.78,5511.6,307.1,0,No,South,0
26,F,One year,Credit card,57,92.55,5168.31,238.8,1,No,West,1
70,M,Month-to-month,Bank transfer,0,49.23,129.24,234.6,3,No,Central,1
81,F,Month-to-month,Bank transfer,70,85.33,6002.82,184.5,2,No,North,0
76,F,One year,Bank transfer,29,81.06,2237.42,180.6,0,Yes,East,0
76,F,Month-to-month,Electronic check,44,42.07,1971.81,215.6,3,No,West,0
24,F,Month-to-month,Electronic check,0,61.63,-5.64,341.0,2,No,Central,1
56,F,One year,Electronic check,17,34.92,548.48,227.2,0,No,North,0
58,F,Month-to-month,Electronic check,65,99.55,6551.97,385.0,2,No,North,0
52,F,Month-to-month,Bank transfer,72,95.11,6923.78,222.9,2,No,East,0
65,F,Month-to-month,Electronic check,31,74.98,2188.15,342.6,0,No,Central,0
49,F,Month-to-month,Mailed check,61,33.24,2164.25,265.6,1,No,North,0
67,M,Month-to-month,Bank transfer,53,105.56,5483.8,298.1,0,No,North,0
75,F,Month-to-month,Mailed check,36,56.73,1953.38,98.5,1,No,South,0
37,F,Month-to-month,Bank transfer,12,59.400000000000006,516.47,20.0,1,No,Central,0
69,F,Month-to-month,Credit card,29,63.33,1881.44,240.7,3,No,North,1
81,F,Month-to-month,Credit card,74,6.6,838.93,387.2,0,No,Central,0
51,M,Month-to-month,Bank transfer,62,45.88,2963.06,414.1,1,No,Central,0
32,F,Month-to-month,Mailed check,26,52.56,1335.5,372.7,1,No,Central,0
44,F,Month-to-month,Bank transfer,14,79.89,1389.58,358.8,1,No,South,1
42,M,Month-to-month,Mailed check,24,98.8,2225.76,198.4,2,Yes,North,0
77,M,Month-to-month,Bank transfer,46,56.88,2632.11,214.2,1,Yes,North,0
30,F,Two year,Mailed check,70,110.57,7758.05,147.9,0,No,North,0
81,F,Month-to-month,Bank transfer,62,94.35,5814.93,156.0,0,No,West,0
83,M,Two year,Mailed check,59,80.53,4775.57,298.4,1,No,East,0
71,M,Month-to-month,Credit card,43,22.89,1134.71,296.6,0,No,Central,0
32,M,Month-to-month,Electronic check,55,53.77,3108.13,318.1,5,No,West,0
63,M,Month-to-month,Electronic check,16,75.46,1468.03,20.0,2,No,East,1
37,M,Month-to-month,Bank transfer,24,71.44,1677.73,342.3,0,No,Central,0
62,F,Month-to-month,Mailed check,41,56.38,2167.02,276.1,1,No,East,1
28,F,Month-to-month,Bank transfer,20,79.76,1833.25,262.1,3,No,Central,1
67,M,Month-to-month,Bank transfer,65,84.24,5461.6,354.6,3,No,East,0
59,M,Month-to-month,Mailed check,3,58.11,-34.15,122.8,2,No,East,0
84,F,Two year,Bank transfer,36,91.07,3081.12,255.4,0,No,East,0
45,M,One year,Mailed check,13,83.47,911.61,352.8,0,No,West,0
21,M,Month-to-month,Credit card,0,115.41,179.44,290.2,2,Yes,East,1
81,F,Month-to-month,Mailed check,16,107.02,1547.34,173.4,1,Yes,West,0
41,F,Two year,Electronic check,15,62.24,851.15,193.1,0,Yes,North,0
68,F,Two year,Credit card,54,43.0,2484.39,270.4,0,No,Central,0
34,M,Two year,Bank transfer,63,65.58,4286.04,289.3,1,No,South,0
36,M,Month-to-month,Bank transfer,22,101.98,2097.25,265.8,0,No,East,0
72,M,One year,Electronic check,0,97.33,225.21,284.8,1,Yes,South,1
36,F,Month-to-month,Electronic check,61,48.29,2584.42,371.9,3,Yes,Central,1
56,F,One year,Mailed check,37,74.59,2714.39,306.8,1,Yes,South,0
45,M,Two year,Electronic check,22,27.200000000000003,546.54,313.1,1,No,Central,0
53,M,Month-to-month,Mailed check,73,67.07,5055.03,218.9,0,No,Central,0
78,F,One year,Mailed check,47,52.77,2481.94,317.4,0,No,East,0
44,M,One year,Bank transfer,36,51.51,1909.57,303.2,0,No,East,0
52,M,One year,Mailed check,61,82.32,5099.71,235.7,0,Yes,Central,0
80,F,Two year,Electronic check,62,62.06,4027.09,263.8,1,No,West,0
41,F,One year,Mailed check,23,95.03,1982.69,180.7,1,No,South,0
82,F,Month-to-month,Electronic check,63,57.41,3809.64,174.3,2,Yes,South,0
72,F,One year,Electronic check,44,88.38,3808.21,214.7,1,No,East,0
83,F,Month-to-month,Credit card,69,117.34,7996.65,93.7,0,Yes,Central,0
36,M,Month-to-month,Electronic check,35,51.81,1761.96,291.3,1,No,South,0
70,M,Two year,Electronic check,54,69.95,3901.9,345.6,0,Yes,West,0
52,F,One year,Mailed check,25,58.32,1309.78,234.6,0,No,North,0
33,M,Two year,Mailed check,49,45.51,2331.25,155.6,0,No,Central,0
42,F,Month-to-month,Bank transfer,62,63.040000000000006,4073.48,226.6,1,Yes,North,0
53,M,Month-to-month,Bank transfer,18,84.25,1363.56,262.7,1,No,Central,0
32,F,Month-to-month,Credit card,7,93.63,362.29,281.1,2,No,Central,0
19,F,Month-to-month,Mailed check,64,44.31,2450.86,346.8,3,No,Central,1
18,F,One year,Mailed check,15,63.8,793.91,205.2,0,No,North,0
39,F,Month-to-month,Bank transfer,11,52.69,469.45,311.7,1,No,East,0
43,M,One year,Electronic check,0,106.85,380.75,309.9,1,No,South,1
34,F,Month-to-month,Electronic check,24,99.19,2732.46,138.0,1,No,South,1
75,F,Month-to-month,Mailed check,54,30.96,1751.99,220.4,1,No,South,0
39,F,Two year,Credit card,6,117.64,390.23,144.5,0,No,South,0
36,M,Month-to-month,Bank transfer,52,63.11,3371.53,236.0,1,No,South,0
23,M,Month-to-month,Electronic check,56,98.13,5502.41,329.7,3,No,South,0
39,F,Month-to-month,Electronic check,25,30.66,778.89,250.5,0,No,West,0
72,M,Month-to-month,Mailed check,14,26.59,341.43,250.2,1,Yes,North,0
78,M,Month-to-month,Mailed check,0,20.0,81.23,193.2,2,No,Central,1
61,F,Month-to-month,Bank transfer,44,58.04,2649.55,289.9,0,No,South,0
72,M,One year,Electronic check,18,28.98,450.19,141.3,0,No,East,0
75,F,Month-to-month,Bank transfer,67,81.86,5511.4,304.0,2,No,West,0
82,F,Month-to-month,Mailed check,0,104.84,168.57,203.7,3,Yes,East,1
67,F,Month-to-month,Electronic check,36,59.86,2108.41,256.6,3,No,South,0
74,F,Month-to-month,Electronic check,16,14.59,213.69,370.8,1,No,Central,0
71,M,Month-to-month,Mailed check,29,93.69,2574.04,333.3,1,Yes,Central,0
29,M,One year,Electronic check,54,67.76,3791.98,134.3,0,Yes,East,0
30,M,One year,Bank transfer,7,45.5,205.58,178.5,0,No,North,0
21,M,Month-to-month,Electronic check,8,69.3,882.92,216.8,2,No,Central,1
19,M,Month-to-month,Bank transfer,69,40.62,3050.29,294.2,1,Yes,South,0
42,F,One year,Credit card,58,24.91,1643.45,171.9,0,No,Central,0
56,M,Month-to-month,Bank transfer,9,96.85,586.05,347.4,1,No,North,0
25,M,Two year,Bank transfer,44,23.72,1230.3,189.9,0,Yes,North,0
68,M,Month-to-month,Bank transfer,64,60.47,4041.18,209.4,1,No,North,0
40,F,Two year,Credit card,7,27.24,203.63,373.5,1,No,West,0
52,F,Month-to-month,Electronic check,35,84.53,2903.74,347.6,1,No,South,0
64,F,Two year,Electronic check,62,112.66,6866.38,149.4,0,No,Central,0
47,F,Month-to-month,Credit card,8,74.22,387.06,354.6,1,No,Central,0
73,F,Month-to-month,Bank transfer,56,19.64,1333.81,206.4,0,No,Central,0
51,F,One year,Electronic check,33,41.98,1390.77,284.1,1,No,West,0
61,F,One year,Mailed check,12,49.65,425.69,249.1,1,Yes,West,0
59,F,Month-to-month,Electronic check,12,84.05,789.92,232.8,0,No,Central,0
73,M,Month-to-month,Electronic check,56,29.01,1844.8,216.8,0,No,Central,0
38,F,Month-to-month,Credit card,39,23.03,1000.2,204.0,0,No,East,0
37,M,One year,Bank transfer,60,43.42,2836.89,103.5,0,Yes,South,0
53,M,Month-to-month,Electronic check,53,56.67,3061.61,229.6,1,No,North,0
28,M,One year,Electronic check,53,52.95,2855.3,280.1,0,No,Central,0
54,F,One year,Credit card,41,90.41,3723.86,219.8,0,No,South,0
57,F,Two year,Electronic check,11,96.73,723.95,260.9,0,No,West,0
29,F,One year,Electronic check,32,75.21,2354.22,386.3,1,No,Central,1
55,F,Month-to-month,Credit card,59,70.99,4298.56,332.8,0,No,East,0
54,F,Month-to-month,Bank transfer,55,80.07,4491.13,381.5,3,No,South,0
46,F,Month-to-month,Credit card,74,72.01,5590.29,263.6,1,No,North,0
28,M,Month-to-month,Electronic check,11,89.67,762.08,258.7,0,No,North,0
84,M,One year,Credit card,62,64.62,4169.29,194.2,2,No,South,0
43,M,Month-to-month,Mailed check,21,100.62,1953.8,350.8,1,No,West,0
55,F,One year,Electronic check,43,92.19,3918.2,198.1,1,No,North,0
71,F,One year,Electronic check,3,104.17,59.55,346.9,0,No,North,0
38,F,Month-to-month,Electronic check,72,45.61,3546.58,246.4,2,Yes,East,0
75,F,Two year,Electronic check,59,42.6,2687.55,232.3,0,No,South,0
19,M,Month-to-month,Credit card,61,50.56,3186.62,433.9,2,No,West,0
28,M,Month-to-month,Credit card,65,64.76,4329.0,283.0,1,Yes,North,0
82,F,One year,Electronic check,3,45.52,-84.05,163.7,0,No,East,0
49,F,One year,Mailed check,57,66.74,3857.72,251.3,1,No,North,0
40,M,Two year,Electronic check,7,70.28,279.18,265.5,0,Yes,West,0
51,M,Month-to-month,Bank transfer,17,85.96,1198.39,226.7,0,No,East,0
70,M,Month-to-month,Electronic check,33,52.4,1820.79,303.4,1,No,West,0
82,M,One year,Electronic check,56,27.98,1720.21,346.0,0,No,South,0
50,M,Two year,Bank transfer,47,90.29,4102.21,263.8,0,Yes,West,0
48,M,Month-to-month,Electronic check,46,33.16,1690.23,294.2,0,No,North,0
43,F,Month-to-month,Electronic check,26,73.31,1724.55,118.5,1,No,South,0
67,F,Month-to-month,Credit card,73,31.770000000000003,2603.63,242.7,0,No,Central,0
33,M,One year,Electronic check,68,52.66,3779.09,238.1,2,No,East,0
56,M,Month-to-month,Electronic check,67,50.44,3624.57,148.1,1,No,South,0
50,F,One year,Bank transfer,72,67.16,5015.07,207.1,1,No,South,0
80,F,Month-to-month,Credit card,52,55.62,2996.75,409.1,1,No,South,0
39,M,Month-to-month,Electronic check,43,114.66,4801.46,307.4,0,No,East,0
46,M,Month-to-month,Credit card,37,87.55,3104.58,229.7,3,No,South,0
42,F,Month-to-month,Bank transfer,17,56.1,818.66,291.1,1,No,Central,0
29,M,Month-to-month,Credit card,53,75.88,4036.88,296.8,1,No,East,0
36,M,Two year,Credit card,12,95.03,1020.17,68.6,0,No,East,0
67,F,Two year,Electronic check,25,66.69,1573.14,233.3,1,No,Central,0
18,M,Month-to-month,Electronic check,0,37.22,35.51,177.7,4,No,West,1
70,M,One year,Electronic check,9,100.9,665.26,273.0,0,No,South,0
25,F,One year,Credit card,23,30.57,693.57,315.9,0,No,Central,0
48,F,Two year,Electronic check,39,46.0,1786.37,224.7,0,No,North,0
26,M,One year,Electronic check,20,135.91,3294.98,266.2,1,No,South,1
57,M,One year,Electronic check,46,62.620000000000005,2963.94,263.9,1,No,North,0
55,M,Month-to-month,Electronic check,14,84.08,1056.15,141.3,1,No,North,0
37,F,Month-to-month,Electronic check,5,51.93,489.88,229.1,3,Yes,North,1
75,F,Month-to-month,Mailed check,20,60.98,1141.37,192.9,0,No,Central,0
65,M,One year,Mailed check,13,38.14,472.64,189.5,0,No,East,0
72,M,Month-to-month,Credit card,16,36.17,607.95,399.6,0,Yes,West,0
46,M,Two year,Electronic check,36,83.48,2984.01,236.7,0,No,South,0
60,F,Month-to-month,Credit card,44,65.14,2914.32,406.1,1,No,Central,0
19,F,Month-to-month,Electronic check,52,38.79,2116.11,392.7,2,No,South,0
79,F,One year,Credit card,72,78.75,5847.0,221.8,0,No,West,0
49,M,Month-to-month,Bank transfer,34,5.0,297.5,415.9,0,No,Central,0
76,M,One year,Credit card,28,35.22,979.27,361.7,1,No,Central,0
75,M,Month-to-month,Electronic check,3,5.0,107.5,119.9,0,No,West,0
20,M,Month-to-month,Electronic check,66,95.25,6285.42,122.8,2,No,East,0
52,F,Month-to-month,Bank transfer,21,74.23,1516.33,212.5,1,No,South,0
68,M,Month-to-month,Bank transfer,6,48.29,82.03,243.7,0,Yes,North,0
33,M,Two year,Electronic check,9,51.33,338.66,308.8,0,No,North,0
49,F,Month-to-month,Electronic check,36,55.42,1965.81,115.5,3,No,South,0
61,M,One year,Credit card,6,84.82,138.03,433.0,1,Yes,Central,0
73,M,Month-to-month,Electronic check,33,80.02,2565.53,332.9,0,No,Central,0
39,M,Month-to-month,Electronic check,43,37.88,1360.88,278.6,1,No,West,1
72,F,One year,Mailed check,71,69.86,5047.74,233.5,0,Yes,West,0
82,F,Month-to-month,Electronic check,61,85.08,5233.12,260.4,2,No,West,0
44,F,Month-to-month,Credit card,26,68.82,1744.59,322.7,1,No,Central,0
81,M,Month-to-month,Electronic check,72,112.94,8232.89,303.4,0,No,North,0
45,M,One year,Mailed check,8,37.33,202.85,161.6,0,No,Central,0
62,M,One year,Bank transfer,0,80.03,316.12,355.3,1,Yes,East,1
19,F,Month-to-month,Mailed check,43,5.0,403.92,254.5,1,No,West,0
59,F,Month-to-month,Bank transfer,3,84.92,5.17,312.4,1,No,South,0
54,F,Two year,Electronic check,25,74.28,1732.63,226.5,2,No,East,0
80,F,One year,Electronic check,23,123.23,2485.87,222.9,1,No,Central,0
80,M,Month-to-month,Mailed check,17,92.47,1848.18,328.2,1,No,North,1
41,M,Month-to-month,Electronic check,18,73.42,1265.75,49.7,1,Yes,Central,0
26,M,One year,Electronic check,22,65.13,1332.21,171.6,1,No,Central,0
59,M,Month-to-month,Credit card,72,95.42,6950.61,274.5,0,No,East,0
24,F,Month-to-month,Electronic check,60,38.89,2556.38,298.1,0,No,South,0
39,F,One year,Credit card,31,83.5,2512.25,364.7,0,No,East,0
62,F,Month-to-month,Credit card,71,28.200000000000003,2298.15,295.1,1,No,Central,0
43,M,Two year,Electronic check,73,48.4,3787.05,272.5,0,No,West,0
34,M,Month-to-month,Credit card,44,56.36,2577.2,205.2,1,Yes,North,0
70,M,Month-to-month,Electronic check,27,101.43,3070.01,240.6,3,No,East,1
83,F,Two year,Mailed check,36,30.51,1166.23,283.4,0,Yes,North,0
80,F,Two year,Bank transfer,25,58.09,1449.35,237.4,1,No,Central,1
30,F,Month-to-month,Mailed check,42,124.41,5475.17,263.7,3,No,North,1
51,F,Month-to-month,Bank transfer,37,98.59,3795.22,346.0,1,Yes,South,1
29,F,Two year,Electronic check,15,89.26,1115.92,124.5,1,No,South,0
48,F,One year,Electronic check,36,109.68,3828.22,146.2,3,No,West,0
42,M,Two year,Electronic check,33,65.05,2092.19,305.1,0,Yes,West,0
70,F,Month-to-month,Electronic check,70,25.97,2021.47,97.4,1,No,East,0
25,F,Month-to-month,Electronic check,33,19.9,724.1,350.9,3,No,South,0
63,M,Month-to-month,Electronic check,7,94.69,1180.69,235.1,4,No,Central,1
